date,home_team,away_team,home_score,away_score,home_elo_before,away_elo_before,home_elo_after,away_elo_after,k_factor
2020-11-14,Mexico,South Korea,3.0,2.0,1500.897104004784,1515.5119320773513,1503.5022041636212,1512.9068319185142,5.0
2020-11-14,DR Congo,Angola,0.0,0.0,1490.238784189634,1529.0653588856162,1490.238784189634,1529.0653588856162,0.0
2020-11-14,Egypt,Togo,1.0,0.0,1419.4125256432374,1509.7367371236357,1419.4125256432374,1509.7367371236357,0.0
2020-11-14,Benin,Lesotho,1.0,0.0,1507.3703367363412,1495.4737745307405,1507.3703367363412,1495.4737745307405,0.0
2020-11-14,Saudi Arabia,Jamaica,3.0,0.0,1501.1566791843647,1504.4110818523395,1503.6800958091096,1501.8876652275947,5.0
2020-11-15,Wales,Republic of Ireland,1.0,0.0,1540.5129172455238,1496.28925391037,1547.063395163443,1489.7387759924509,15.0
2020-11-15,Hungary,Serbia,1.0,1.0,1528.489719738157,1521.7288753603657,1528.3437935990244,1521.8748014994983,15.0
2020-11-15,Turkey,Russia,3.0,2.0,1543.3928070952243,1584.32812034617,1551.7724004957554,1575.9485269456388,15.0
2020-11-15,Czech Republic,Israel,1.0,0.0,1516.1798337342277,1479.1465582305,1522.8834200896297,1472.442971875098,15.0
2020-11-15,Bulgaria,Finland,1.0,2.0,1457.9230539167163,1541.1429198271608,1452.1859140186514,1546.8800597252257,15.0
2020-11-15,Denmark,Iceland,2.0,1.0,1586.980225323154,1466.2110694465325,1591.9733744581647,1461.2179203115218,15.0
2020-11-15,Austria,Northern Ireland,2.0,1.0,1551.8107131306501,1463.8074141044235,1557.450619916481,1458.1675073185927,15.0
2020-11-15,Belgium,England,2.0,0.0,1691.5323639715896,1580.761540250901,1696.7190396524352,1575.5748645700553,15.0
2020-11-15,Italy,Poland,2.0,0.0,1593.0260977701762,1547.939638933884,1599.5582550738304,1541.4074816302298,15.0
2020-11-15,Netherlands,Bosnia and Herzegovina,3.0,1.0,1552.9416825930805,1492.668930176432,1559.153487507982,1486.4571252615306,15.0
2020-11-15,Romania,Norway,3.0,0.0,1507.3787582271164,1552.9528893232768,1515.8569509857643,1544.4746965646289,15.0
2020-11-15,Slovakia,Scotland,1.0,0.0,1493.727502339203,1532.3514763012795,1502.0578500403976,1524.021128600085,15.0
2020-11-15,Chad,Guinea,1.0,1.0,1485.9433624805008,1489.4744892558688,1485.9433624805008,1489.4744892558688,0.0
2020-11-15,Georgia,Armenia,1.0,2.0,1517.1293830437978,1476.3929865302312,1508.7540248292746,1484.7683447447544,15.0
2020-11-15,Equatorial Guinea,Libya,1.0,0.0,1507.6447922211696,1499.7341855230998,1507.6447922211696,1499.7341855230998,0.0
2020-11-15,Guinea-Bissau,Senegal,0.0,1.0,1519.2918691189798,1500.1841047266932,1519.2918691189798,1500.1841047266932,0.0
2020-11-15,Burundi,Mauritania,3.0,1.0,1499.7957882041337,1499.8541827893507,1499.7957882041337,1499.8541827893507,0.0
2020-11-15,Comoros,Kenya,2.0,1.0,1487.7547022374317,1502.6722995800121,1487.7547022374317,1502.6722995800121,0.0
2020-11-15,Belarus,Lithuania,2.0,0.0,1468.5202844651242,1417.8871551102668,1474.9349532013193,1411.4724863740717,15.0
2020-11-15,Albania,Kazakhstan,3.0,1.0,1478.8514059493757,1465.0871801572573,1486.0544365972685,1457.8841495093645,15.0
2020-11-15,Moldova,Greece,0.0,2.0,1412.1239694095939,1513.8065885177887,1406.7583707408162,1519.1721871865664,15.0
2020-11-15,Slovenia,Kosovo,2.0,1.0,1503.4999575857216,1497.7514182914495,1510.8758767124136,1490.3754991647575,15.0
2020-11-15,North Macedonia,Estonia,2.0,1.0,1542.1586336404578,1409.0222671685046,1546.9175269950365,1404.263373813926,15.0
2020-11-15,Guatemala,Honduras,2.0,1.0,1499.4766682070415,1497.52847085128,1501.962649947122,1495.0424891111995,5.0
2020-11-16,South Sudan,Uganda,1.0,0.0,1487.2323993241616,1502.4042663831353,1487.2323993241616,1502.4042663831353,0.0
2020-11-16,Basque Country,Costa Rica,2.0,1.0,1501.8263357579535,1436.8198797495002,1503.863959739223,1434.7822557682307,5.0
2020-11-16,Jordan,Syria,1.0,0.0,1516.8815053101455,1558.039553739696,1519.6762836554349,1555.2447753944066,5.0
2020-11-16,United Arab Emirates,Bahrain,1.0,3.0,1502.3094574791073,1531.28466660828,1500.0174688440345,1533.576655243353,5.0
2020-11-16,United States,Panama,6.0,2.0,1497.6780356848756,1408.304306586635,1499.5487592228324,1406.4335830486782,5.0
2020-11-16,Malawi,Burkina Faso,0.0,0.0,1507.935848351713,1506.9020321595194,1507.935848351713,1506.9020321595194,0.0
2020-11-16,South Africa,São Tomé and Príncipe,4.0,2.0,1502.4918130464853,1473.2261195165984,1502.4918130464853,1473.2261195165984,0.0
2020-11-16,Mozambique,Cameroon,0.0,2.0,1524.1037606980537,1500.3074398155131,1524.1037606980537,1500.3074398155131,0.0
2020-11-16,Zimbabwe,Algeria,2.0,2.0,1498.4774400394924,1507.796412295518,1498.4774400394924,1507.796412295518,0.0
2020-11-16,Botswana,Zambia,1.0,0.0,1491.199186046943,1502.5906049723094,1491.199186046943,1502.5906049723094,0.0
2020-11-16,Eswatini,Congo,0.0,0.0,1490.7081308810202,1497.4145882139292,1490.7081308810202,1497.4145882139292,0.0
2020-11-16,Gambia,Gabon,2.0,1.0,1480.781570786655,1499.7524305847776,1480.781570786655,1499.7524305847776,0.0
2020-11-17,Croatia,Portugal,2.0,3.0,1569.6518014553862,1582.605552636989,1562.4313011548081,1589.826052937567,15.0
2020-11-17,Ecuador,Colombia,6.0,1.0,1491.8112435760822,1574.3330854697624,1507.2256065918964,1558.9187224539482,25.0
2020-11-17,Spain,Germany,6.0,0.0,1597.6577980527697,1548.4587933908574,1604.1027945024684,1542.0137969411587,15.0
2020-11-17,Switzerland,Ukraine,3.0,0.0,1528.829423449897,1557.1246101577294,1536.938877350773,1549.0151562568533,15.0
2020-11-17,Luxembourg,Azerbaijan,0.0,0.0,1459.4845575610987,1442.229912960717,1459.112392035668,1442.6020784861475,15.0
2020-11-17,France,Sweden,4.0,2.0,1702.980453930104,1553.0554127061275,1707.4310293754531,1548.6048372607784,15.0
2020-11-17,Japan,Mexico,0.0,2.0,1516.3120476884317,1503.5022041636212,1513.7199151985872,1506.0943366534657,5.0
2020-11-17,Bangladesh,Nepal,0.0,0.0,1480.3382600674745,1457.016064767633,1480.1706949890074,1457.1836298461,5.0
2020-11-17,Uzbekistan,Iraq,1.0,2.0,1507.7704411082616,1537.3954417291056,1505.483095001629,1539.6827878357383,5.0
2020-11-17,South Korea,Qatar,2.0,1.0,1512.9068319185142,1523.5089701936433,1515.4830967649598,1520.9327053471977,5.0
2020-11-17,Saudi Arabia,Jamaica,1.0,2.0,1503.6800958091096,1501.8876652275947,1501.1671983487302,1504.4005626879741,5.0
2020-11-17,Andorra,Latvia,0.0,5.0,1408.6445625132194,1413.526905589799,1401.2499494236615,1420.921518679357,15.0
2020-11-17,Gibraltar,Liechtenstein,1.0,1.0,1427.4761164070476,1412.3153777484813,1427.1490531173367,1412.6424410381921,15.0
2020-11-17,Malta,Faroe Islands,1.0,1.0,1426.8965000939597,1443.8570485839105,1427.2623324124227,1443.4912162654475,15.0
2020-11-17,Montenegro,Cyprus,4.0,0.0,1468.1908632326588,1448.4278743415298,1475.2647043531585,1441.35403322103,15.0
2020-11-17,Central African Republic,Morocco,0.0,2.0,1507.4257419573785,1459.0120890077103,1507.4257419573785,1459.0120890077103,0.0
2020-11-17,Venezuela,Chile,2.0,1.0,1474.8433769419862,1494.0561658839051,1488.033908858824,1480.8656339670674,25.0
2020-11-17,Paraguay,Bolivia,2.0,2.0,1502.1739285456204,1415.4269909199943,1499.1162319817201,1418.4846874838945,25.0
2020-11-17,Uruguay,Brazil,0.0,2.0,1600.3514539280623,1637.7873149110862,1589.1931290875293,1648.9456397516192,25.0
2020-11-17,Namibia,Mali,1.0,2.0,1521.2910098976422,1494.987413952111,1521.2910098976422,1494.987413952111,0.0
2020-11-17,Angola,DR Congo,0.0,1.0,1529.0653588856162,1490.238784189634,1529.0653588856162,1490.238784189634,0.0
2020-11-17,Lesotho,Benin,0.0,0.0,1495.4737745307405,1507.3703367363412,1495.4737745307405,1507.3703367363412,0.0
2020-11-17,Togo,Egypt,1.0,3.0,1509.7367371236357,1419.4125256432374,1509.7367371236357,1419.4125256432374,0.0
2020-11-17,Sudan,Ghana,1.0,0.0,1508.8095570135845,1505.0140637783556,1508.8095570135845,1505.0140637783556,0.0
2020-11-17,Rwanda,Cape Verde,0.0,0.0,1526.1997281839942,1504.354694142504,1526.1997281839942,1504.354694142504,0.0
2020-11-17,Tanzania,Tunisia,1.0,1.0,1494.6129923566812,1484.3496964809037,1494.6129923566812,1484.3496964809037,0.0
2020-11-17,Ethiopia,Niger,3.0,0.0,1497.2406726274562,1499.661052428931,1497.2406726274562,1499.661052428931,0.0
2020-11-17,Madagascar,Ivory Coast,1.0,1.0,1490.2064145407223,1508.2767493959475,1490.2064145407223,1508.2767493959475,0.0
2020-11-17,Sierra Leone,Nigeria,0.0,0.0,1493.2303007771532,1468.5223775872928,1493.2303007771532,1468.5223775872928,0.0
2020-11-17,Peru,Argentina,0.0,2.0,1472.941150723508,1542.7215887072941,1462.9184824851363,1552.7442569456657,25.0
2020-11-18,Israel,Scotland,1.0,0.0,1472.442971875098,1524.021128600085,1481.0482680846414,1515.4158323905415,15.0
2020-11-18,Bosnia and Herzegovina,Italy,0.0,2.0,1486.4571252615306,1599.5582550738304,1481.3158728745398,1604.6995074608212,15.0
2020-11-18,Poland,Netherlands,1.0,2.0,1541.4074816302298,1559.153487507982,1534.2902271740627,1566.270741964149,15.0
2020-11-18,England,Iceland,4.0,0.0,1575.5748645700553,1461.2179203115218,1580.6917172121646,1456.1010676694125,15.0
2020-11-18,Belgium,Denmark,4.0,2.0,1696.7190396524352,1591.9733744581647,1702.024025932273,1586.668388178327,15.0
2020-11-18,Northern Ireland,Romania,1.0,1.0,1458.1675073185927,1515.8569509857643,1459.4015141412347,1514.6229441631224,15.0
2020-11-18,Czech Republic,Slovakia,2.0,0.0,1522.8834200896297,1502.0578500403976,1529.9344016533819,1495.0068684766454,15.0
2020-11-18,Hungary,Turkey,2.0,0.0,1528.3437935990244,1551.7724004957554,1536.3487755467784,1543.7674185480014,15.0
2020-11-18,Austria,Norway,1.0,1.0,1557.450619916481,1544.4746965646289,1557.1706422581422,1544.7546742229677,15.0
2020-11-18,Greece,Slovenia,0.0,0.0,1519.1721871865664,1510.8758767124136,1518.9931309597061,1511.0549329392738,15.0
2020-11-18,Wales,Finland,3.0,1.0,1547.063395163443,1546.8800597252257,1554.5594375502442,1539.3840173384244,15.0
2020-11-18,Kazakhstan,Lithuania,1.0,2.0,1457.8841495093645,1411.4724863740717,1449.3881903379095,1419.9684455455267,15.0
2020-11-18,Armenia,North Macedonia,1.0,0.0,1484.7683447447544,1546.9175269950365,1493.5958140314249,1538.090057708366,15.0
2020-11-18,Georgia,Estonia,0.0,0.0,1508.7540248292746,1404.263373813926,1506.564045589864,1406.4533530533365,15.0
2020-11-18,Kosovo,Moldova,1.0,0.0,1490.3754991647575,1406.7583707408162,1496.104539423574,1401.0293304819998,15.0
2020-11-18,Albania,Belarus,3.0,2.0,1486.0544365972685,1474.9349532013193,1493.314485173704,1467.6749046248838,15.0
2020-11-18,Republic of Ireland,Bulgaria,0.0,0.0,1489.7387759924509,1452.1859140186514,1488.9312744148922,1452.99341559621,15.0
2020-11-18,Serbia,Russia,5.0,0.0,1521.8748014994983,1575.9485269456388,1530.53274224318,1567.290586201957,15.0
2020-12-04,Qatar,Bangladesh,5.0,0.0,1520.9327053471977,1480.1706949890074,1531.9728660186927,1469.1305343175125,25.0
2020-12-09,United States,El Salvador,6.0,0.0,1499.5487592228324,1507.3644421420863,1502.1049880977735,1504.8082132671452,5.0
2021-01-12,United Arab Emirates,Iraq,0.0,0.0,1500.0174688440345,1539.6827878357383,1500.3016501681295,1539.3986065116433,5.0
2021-01-18,Kuwait,Palestine,0.0,1.0,1520.295741352765,1468.139753965774,1517.4232427603142,1471.0122525582246,5.0
2021-01-19,Dominican Republic,Puerto Rico,0.0,1.0,1502.3700644980786,1497.4465087920746,1499.8346390382728,1499.9819342518804,5.0
2021-01-22,Guatemala,Puerto Rico,1.0,0.0,1501.962649947122,1499.9819342518804,1504.448397706421,1497.4961864925813,5.0
2021-01-25,Dominican Republic,Serbia,0.0,0.0,1499.8346390382728,1530.53274224318,1500.0549566182763,1530.3124246631767,5.0
2021-01-27,Iraq,Kuwait,2.0,1.0,1539.3986065116433,1517.4232427603142,1541.740691586466,1515.0811576854915,5.0
2021-01-28,Panama,Serbia,0.0,0.0,1406.4335830486782,1530.3124246631767,1407.2890163130926,1529.4569913987623,5.0
2021-01-31,United States,Trinidad and Tobago,7.0,0.0,1502.1049880977735,1487.5590412178021,1504.5003827070984,1485.1636466084772,5.0
2021-02-01,Jordan,Tajikistan,2.0,0.0,1519.6762836554349,1481.5921708985406,1521.903338743949,1479.3651158100265,5.0
2021-02-05,Jordan,Tajikistan,0.0,1.0,1521.903338743949,1479.3651158100265,1519.098771954828,1482.1696825991476,5.0
2021-02-15,Jordan,Uzbekistan,0.0,2.0,1519.098771954828,1505.483095001629,1516.5008494077617,1508.0810175486952,5.0
2021-02-24,Guatemala,Nicaragua,1.0,0.0,1504.448397706421,1494.8524396253893,1506.879366789648,1492.4214705421623,5.0
2021-03-13,Kenya,South Sudan,1.0,0.0,1502.6722995800121,1487.2323993241616,1505.061273644949,1484.8434252592247,5.0
2021-03-15,Kenya,Tanzania,2.0,1.0,1505.061273644949,1494.6129923566812,1507.4861148731154,1492.1881511285148,5.0
2021-03-17,Ethiopia,Malawi,4.0,0.0,1497.2406726274562,1507.935848351713,1499.817606303677,1505.3589146754923,5.0
2021-03-20,Oman,Jordan,0.0,0.0,1541.5506475135337,1516.5008494077617,1541.3707114052027,1516.6807855160928,5.0
2021-03-24,Guatemala,Cuba,1.0,0.0,1506.879366789648,1500.1894240405902,1519.138706493311,1487.9300843369272,25.0
2021-03-24,France,Ukraine,1.0,1.0,1707.4310293754531,1549.0151562568533,1702.0962322412322,1554.3499533910742,25.0
2021-03-24,Serbia,Republic of Ireland,3.0,2.0,1529.4569913987623,1488.9312744148922,1540.5055381208076,1477.8827276928469,25.0
2021-03-24,Saint Kitts and Nevis,Puerto Rico,1.0,0.0,1497.5716947929757,1497.4961864925813,1510.0689781635358,1484.9989031220211,25.0
2021-03-24,Dominican Republic,Dominica,1.0,0.0,1500.0549566182763,1500.0,1512.5529793950113,1487.501977223265,25.0
2021-03-24,Qatar,Luxembourg,1.0,0.0,1531.9728660186927,1459.112392035668,1533.9561454269972,1457.1291126273636,5.0
2021-03-24,Suriname,Cayman Islands,3.0,0.0,1500.0,1500.0,1512.5,1487.5,25.0
2021-03-24,Antigua and Barbuda,Montserrat,2.0,2.0,1494.9436461222017,1500.0,1495.1255502340655,1499.8180958881362,25.0
2021-03-24,Kosovo,Lithuania,4.0,0.0,1496.104539423574,1419.9684455455267,1498.0653003102702,1418.0076846588304,5.0
2021-03-24,Jordan,Lebanon,1.0,0.0,1516.6807855160928,1502.4201908576754,1519.0782298748807,1500.0227464988875,5.0
2021-03-24,Belarus,Honduras,1.0,1.0,1467.6749046248838,1495.0424891111995,1467.871423942005,1494.8459697940782,5.0
2021-03-24,Belgium,Wales,3.0,1.0,1702.024025932273,1554.5594375502442,1709.5157516712143,1547.0677118113028,25.0
2021-03-24,Finland,Bosnia and Herzegovina,2.0,2.0,1539.3840173384244,1481.3158728745398,1537.3140856719872,1483.385804540977,25.0
2021-03-24,Portugal,Azerbaijan,1.0,0.0,1589.826052937567,1442.6020784861475,1597.3250478012378,1435.1030836224768,25.0
2021-03-24,Slovenia,Croatia,1.0,0.0,1511.0549329392738,1562.4313011548081,1525.3899904326433,1548.0962436614386,25.0
2021-03-24,Guinea,Mali,1.0,0.0,1489.4744892558688,1494.987413952111,1489.4744892558688,1494.987413952111,0.0
2021-03-24,Ethiopia,Madagascar,4.0,0.0,1499.817606303677,1490.2064145407223,1499.817606303677,1490.2064145407223,0.0
2021-03-24,Rwanda,Mozambique,1.0,0.0,1526.1997281839942,1524.1037606980537,1526.1997281839942,1524.1037606980537,0.0
2021-03-24,São Tomé and Príncipe,Sudan,0.0,2.0,1473.2261195165984,1508.8095570135845,1473.2261195165984,1508.8095570135845,0.0
2021-03-24,Turkey,Netherlands,4.0,2.0,1543.7674185480014,1566.270741964149,1557.0759104309598,1552.9622500811906,25.0
2021-03-24,South Sudan,Malawi,0.0,1.0,1484.8434252592247,1505.3589146754923,1484.8434252592247,1505.3589146754923,0.0
2021-03-24,Uganda,Burkina Faso,0.0,0.0,1502.4042663831353,1506.9020321595194,1502.4042663831353,1506.9020321595194,0.0
2021-03-24,Chad,Namibia,0.0,3.0,1485.9433624805008,1521.2910098976422,1485.9433624805008,1521.2910098976422,0.0
2021-03-24,Cyprus,Slovakia,0.0,0.0,1441.35403322103,1495.0068684766454,1443.269149917005,1493.0917517806704,25.0
2021-03-24,Malta,Russia,1.0,3.0,1427.2623324124227,1567.290586201957,1419.5441040070975,1575.0088146072821,25.0
2021-03-24,Latvia,Montenegro,1.0,2.0,1420.921518679357,1475.2647043531585,1410.3608823052082,1485.8253407273073,25.0
2021-03-24,Gibraltar,Norway,0.0,3.0,1427.1490531173367,1544.7546742229677,1418.7257305283033,1553.1779968120013,25.0
2021-03-24,Estonia,Czech Republic,2.0,6.0,1406.4533530533365,1529.9344016533819,1398.2178783314048,1538.1698763753136,25.0
2021-03-25,India,Oman,1.0,1.0,1474.6127137056396,1541.3707114052027,1475.0872505196153,1540.896174591227,5.0
2021-03-25,Bahrain,Syria,3.0,1.0,1533.576655243353,1555.2447753944066,1536.23236807162,1552.5890625661395,5.0
2021-03-25,Trinidad and Tobago,Guyana,3.0,0.0,1485.1636466084772,1497.4640328912947,1498.1060037776292,1484.5216757221426,25.0
2021-03-25,Israel,Denmark,0.0,2.0,1481.0482680846414,1586.668388178327,1472.2353693033135,1595.4812869596549,25.0
2021-03-25,Japan,South Korea,3.0,0.0,1513.7199151985872,1515.4830967649598,1516.2326022008951,1512.9704097626518,5.0
2021-03-25,Scotland,Austria,2.0,2.0,1515.4158323905415,1557.1706422581422,1516.910891525579,1555.6755831231046,25.0
2021-03-25,Saudi Arabia,Kuwait,1.0,0.0,1501.1671983487302,1515.0811576854915,1503.7672638445872,1512.4810921896344,5.0
2021-03-25,Italy,Northern Ireland,2.0,0.0,1604.6995074608212,1459.4015141412347,1612.2568325372738,1451.844189064782,25.0
2021-03-25,El Salvador,Grenada,2.0,0.0,1504.8082132671452,1492.554084914925,1516.8675182844083,1480.4947798976618,25.0
2021-03-25,Curaçao,Saint Vincent and the Grenadines,5.0,0.0,1502.5,1499.9642410286908,1514.9087703572657,1487.5554706714252,25.0
2021-03-25,Haiti,Belize,2.0,0.0,1487.2916530369514,1507.427791620905,1500.5152988087204,1494.204145849136,25.0
2021-03-25,Spain,Greece,1.0,1.0,1604.1027945024684,1518.9931309597061,1601.1005423815132,1521.9953830806614,25.0
2021-03-25,Sweden,Georgia,1.0,0.0,1548.6048372607784,1506.564045589864,1559.5996372913996,1495.5692455592427,25.0
2021-03-25,Bulgaria,Switzerland,1.0,3.0,1452.99341559621,1536.938877350773,1443.4561667781222,1546.476126168861,25.0
2021-03-25,United States,Jamaica,4.0,1.0,1504.5003827070984,1504.4005626879741,1506.9996644443431,1501.9012809507294,5.0
2021-03-25,Moldova,Faroe Islands,1.0,1.0,1401.0293304819998,1443.4912162654475,1402.5494586675788,1441.9710880798684,25.0
2021-03-25,Panama,Barbados,1.0,0.0,1407.2890163130926,1492.6608114469052,1422.800153726179,1477.1496740338189,25.0
2021-03-25,England,San Marino,5.0,0.0,1580.6917172121646,1371.7057112869534,1586.4651768006343,1365.9322516984837,25.0
2021-03-25,Gambia,Angola,1.0,0.0,1480.781570786655,1529.0653588856162,1480.781570786655,1529.0653588856162,0.0
2021-03-25,Romania,North Macedonia,3.0,2.0,1514.6229441631224,1538.090057708366,1527.9659598398675,1524.7470420316208,25.0
2021-03-25,Andorra,Albania,0.0,1.0,1401.2499494236615,1493.314485173704,1391.986829375468,1502.5776052218976,25.0
2021-03-25,Hungary,Poland,3.0,3.0,1536.3487755467784,1534.2902271740627,1536.2747141822358,1534.3642885386053,25.0
2021-03-25,Germany,Iceland,3.0,0.0,1542.0137969411587,1456.1010676694125,1551.4843340767738,1446.6305305337974,25.0
2021-03-25,Liechtenstein,Armenia,0.0,1.0,1412.6424410381921,1493.5958140314249,1403.0033854471856,1503.2348696224315,25.0
2021-03-25,Tajikistan,Mongolia,3.0,0.0,1482.1696825991476,1458.5445194362253,1493.8210066674492,1446.8931953679237,25.0
2021-03-25,South Africa,Ghana,1.0,1.0,1502.4918130464853,1505.0140637783556,1502.4918130464853,1505.0140637783556,0.0
2021-03-25,Canada,Bermuda,5.0,1.0,1504.6674607614052,1497.5332815905515,1516.9108241013469,1485.2899182506098,25.0
2021-03-25,Equatorial Guinea,Tanzania,1.0,0.0,1507.6447922211696,1492.1881511285148,1507.6447922211696,1492.1881511285148,0.0
2021-03-25,Gabon,DR Congo,3.0,0.0,1499.7524305847776,1490.238784189634,1499.7524305847776,1490.238784189634,0.0
2021-03-25,Comoros,Togo,0.0,0.0,1487.7547022374317,1509.7367371236357,1487.7547022374317,1509.7367371236357,0.0
2021-03-25,Kenya,Egypt,1.0,1.0,1507.4861148731154,1419.4125256432374,1507.4861148731154,1419.4125256432374,0.0
2021-03-25,Botswana,Zimbabwe,0.0,1.0,1491.199186046943,1498.4774400394924,1491.199186046943,1498.4774400394924,0.0
2021-03-25,Zambia,Algeria,3.0,3.0,1502.5906049723094,1507.796412295518,1502.5906049723094,1507.796412295518,0.0
2021-03-25,Libya,Tunisia,2.0,5.0,1499.7341855230998,1484.3496964809037,1499.7341855230998,1484.3496964809037,0.0
2021-03-26,Cape Verde,Cameroon,3.0,1.0,1504.354694142504,1500.3074398155131,1504.354694142504,1500.3074398155131,0.0
2021-03-26,Mauritania,Morocco,0.0,0.0,1499.8541827893507,1459.0120890077103,1499.8541827893507,1459.0120890077103,0.0
2021-03-26,Chile,Bolivia,2.0,1.0,1480.8656339670674,1418.4846874838945,1482.9215289623392,1416.4287924886228,5.0
2021-03-26,Burundi,Central African Republic,2.0,2.0,1499.7957882041337,1507.4257419573785,1499.7957882041337,1507.4257419573785,0.0
2021-03-26,Niger,Ivory Coast,0.0,3.0,1499.661052428931,1508.2767493959475,1499.661052428931,1508.2767493959475,0.0
2021-03-26,Congo,Senegal,0.0,0.0,1497.4145882139292,1500.1841047266932,1497.4145882139292,1500.1841047266932,0.0
2021-03-26,Eswatini,Guinea-Bissau,1.0,3.0,1490.7081308810202,1519.2918691189798,1490.7081308810202,1519.2918691189798,0.0
2021-03-27,Bahamas,Saint Kitts and Nevis,0.0,4.0,1502.4820113644219,1510.0689781635358,1490.254931057316,1522.2960584706416,25.0
2021-03-27,Republic of Ireland,Luxembourg,0.0,1.0,1477.8827276928469,1457.1291126273636,1464.6369431739943,1470.3748971462162,25.0
2021-03-27,Bosnia and Herzegovina,Costa Rica,0.0,0.0,1483.385804540977,1434.7822557682307,1483.038337567663,1435.1297227415448,5.0
2021-03-27,Nepal,Bangladesh,0.0,0.0,1457.1836298461,1469.1305343175125,1457.2695608686113,1469.0446032950013,5.0
2021-03-27,Qatar,Azerbaijan,2.0,1.0,1533.9561454269972,1435.1030836224768,1535.7634326964844,1433.2957963529896,5.0
2021-03-27,Wales,Mexico,1.0,0.0,1547.0677118113028,1506.0943366534657,1549.2742439041792,1503.8878045605893,5.0
2021-03-27,United States Virgin Islands,Antigua and Barbuda,0.0,3.0,1500.0,1495.1255502340655,1487.3246390779602,1507.8009111561053,25.0
2021-03-27,British Virgin Islands,Guatemala,0.0,3.0,1502.5176012838879,1519.138706493311,1490.6151378407715,1531.0411699364274,25.0
2021-03-27,Anguilla,Dominican Republic,0.0,6.0,1497.374751309984,1512.5529793950113,1485.420484827545,1524.5072458774505,25.0
2021-03-27,Turks and Caicos Islands,Nicaragua,0.0,7.0,1495.0179886355781,1492.4214705421623,1482.4245731269573,1505.0148860507832,25.0
2021-03-27,Aruba,Suriname,0.0,6.0,1500.0,1512.5,1487.9495297093192,1524.5504702906808,25.0
2021-03-27,Serbia,Portugal,2.0,2.0,1540.5055381208076,1597.3250478012378,1542.5317525758867,1595.2988333461587,25.0
2021-03-27,Czech Republic,Belgium,1.0,1.0,1538.1698763753136,1709.5157516712143,1543.8790167219388,1703.806611324589,25.0
2021-03-27,Montenegro,Gibraltar,4.0,1.0,1485.8253407273073,1418.7257305283033,1495.9408111964503,1408.6102600591603,25.0
2021-03-27,Netherlands,Latvia,2.0,0.0,1552.9622500811906,1410.3608823052082,1560.6016752564337,1402.721457129965,25.0
2021-03-27,Benin,Nigeria,0.0,1.0,1507.3703367363412,1468.5223775872928,1507.3703367363412,1468.5223775872928,0.0
2021-03-27,Norway,Turkey,0.0,3.0,1553.1779968120013,1557.0759104309598,1540.8182296439477,1569.4356775990134,25.0
2021-03-27,Russia,Slovenia,2.0,1.0,1575.0088146072821,1525.3899904326433,1585.7356725298632,1514.6631325100623,25.0
2021-03-27,Croatia,Cyprus,1.0,0.0,1548.0962436614386,1443.269149917005,1556.9352089541612,1434.4301846242824,25.0
2021-03-27,Slovakia,Malta,2.0,2.0,1493.0917517806704,1419.5441040070975,1490.4844916295492,1422.1513641582187,25.0
2021-03-27,Lesotho,Sierra Leone,0.0,0.0,1495.4737745307405,1493.2303007771532,1495.4737745307405,1493.2303007771532,0.0
2021-03-27,Belarus,Estonia,4.0,2.0,1467.871423942005,1398.2178783314048,1477.8984785015743,1388.1908237718355,25.0
2021-03-28,Austria,Faroe Islands,3.0,1.0,1555.6755831231046,1441.9710880798684,1564.2247871099773,1433.4218840929957,25.0
2021-03-28,Northern Ireland,United States,1.0,2.0,1451.844189064782,1506.9996644443431,1449.7377639116412,1509.106089597484,5.0
2021-03-28,Montserrat,El Salvador,1.0,1.0,1499.8180958881362,1516.8675182844083,1500.4310062671789,1516.2546079053657,25.0
2021-03-28,Dominica,Panama,1.0,2.0,1487.501977223265,1422.800153726179,1472.7006839731946,1437.6014469762492,25.0
2021-03-28,Puerto Rico,Trinidad and Tobago,1.0,1.0,1484.9989031220211,1498.1060037776292,1485.4702453919542,1497.6346615076961,25.0
2021-03-28,Ukraine,Finland,1.0,1.0,1554.3499533910742,1537.3140856719872,1553.7375295092127,1537.9265095538487,25.0
2021-03-28,Switzerland,Lithuania,1.0,0.0,1546.476126168861,1418.0076846588304,1554.5538333006803,1409.929977527011,25.0
2021-03-28,Bulgaria,Italy,0.0,2.0,1443.4561667781222,1612.2568325372738,1436.5925959492015,1619.1204033661945,25.0
2021-03-28,Kazakhstan,France,0.0,2.0,1449.3881903379095,1702.0962322412322,1444.6562251866924,1706.8281973924493,25.0
2021-03-28,Denmark,Moldova,8.0,0.0,1595.4812869596549,1402.5494586675788,1601.6752403978517,1396.355505229382,25.0
2021-03-28,Georgia,Spain,1.0,2.0,1495.5692455592427,1601.1005423815132,1486.7534289272598,1609.916359013496,25.0
2021-03-28,Cuba,Curaçao,1.0,2.0,1487.9300843369272,1514.9087703572657,1476.3987744151364,1526.4400802790565,25.0
2021-03-28,Greece,Honduras,2.0,1.0,1521.9953830806614,1494.8459697940782,1524.3004240078383,1492.5409288669014,5.0
2021-03-28,Kosovo,Sweden,0.0,3.0,1498.0653003102702,1559.5996372913996,1487.7563145848449,1569.908623016825,25.0
